	0	1
192	24	0.496228228321151
193	24	0.47763695418016205
194	24	0.7435674872134308
195	24	0.165429198238817
196	24	0.655384709965823
197	24	0.537778378419917
198	24	0.5684300734831229
199	24	0.63750476090747
200	24	0.538733615091081
201	24	0.6402633808000949
202	24	0.627537151577354
203	24	0.6349071524183609
204	24	0.6902350361908001
205	24	0.575149668206333
206	48	0.8108189309484309
207	48	0.73630747811531
208	48	0.861855133353886
209	48	0.7413827378329009
210	48	0.865607010747128
211	48	0.7962238258437321
212	48	0.7703125211315891
213	48	0.6860507551110699
214	48	0.761151031010693
215	48	0.7363661483481121
216	48	0.8311541229425341
217	48	0.7285937399990692
218	48	0.571235490639732
219	48	0.757843809540411
220	48	0.7643321112553841
221	48	0.709320735961552
222	48	0.8674369884425971
223	48	0.7486030247913721
224	48	0.831964885951444
225	48	0.833530884361604
226	48	0.20474389401010398
227	48	0.9301258230292528
228	48	0.583690199307881
229	48	0.7352791531074999
230	48	0.727171798263185
231	48	0.6577005469132271
232	48	0.730167880345568
233	48	0.671446788442446
234	48	0.8340843085689971
235	48	0.829588502040886
236	48	0.7848375509929241
237	48	0.765234592035016
238	48	0.8084604306103911
239	48	0.6734930162899799
240	48	0.586835011176812
241	48	0.947449313026817
242	48	0.6620515869942739
243	48	0.759392789198693
244	48	0.7245887524831272
245	48	0.7102104837300721
246	48	0.594749613185143
247	48	0.8182945480034121
248	48	0.7553023829190971
249	48	0.745097611765749
250	48	0.668837975301263
251	48	0.8218514354690629
252	48	0.7997198902284549
253	48	0.737370788432318
254	48	0.763032491897365
255	48	0.591278019626942
256	48	0.7228800074348279
257	48	0.7254757180916491
258	48	0.7633451497991299
259	48	0.823084306802486
260	48	0.9520384931061899
261	48	0.675205555219131
262	48	0.8018723189010251
263	48	0.761925210069253
264	48	0.7080269580386841
265	48	0.872512949984612
266	48	0.771123780200016
267	48	0.869940918337996
268	48	0.789673999764529
269	48	0.7590247699914959
270	48	0.75850843491805
271	48	0.6606921465354251
272	48	0.720952421395471
273	48	0.740541028259534
274	48	0.7337750570290892
275	48	0.7729811131521171
276	48	0.75107131837511
277	48	0.795297023855111
278	48	0.7126494619270229
279	48	0.6942808967155022
280	72	0.8984209460950409
281	72	0.982522374255369
282	72	0.7787891555783341
283	72	0.837113309359535
284	72	0.807361207916527
285	72	0.872140373157422
286	72	0.780938079246181
287	72	0.8812276810879721
288	72	0.9811400487820371
289	72	0.8278611727423141
290	72	0.89100534792409
291	72	0.8041968120347421
292	72	0.8516856559479471
293	72	0.8093594611434309
294	72	0.7382239105072099
295	72	0.880106087649972
296	72	0.739279490300312
297	72	0.78213886355262
298	72	0.9699492565384258
299	72	0.84500484065605
300	72	0.996990057123979
301	72	0.8921294675610449
302	72	0.8955655721638399
303	72	0.875790579977341
304	72	0.771625824755558
305	72	0.993952421067259
306	72	0.9990180068116871
307	72	0.965274584567543
308	72	0.9789325614839358
309	72	0.830962246993917
310	72	0.841667364792163
311	72	0.826246799249794
312	72	0.9718823770852341
313	72	0.814080598341586
314	72	0.993017088958578
315	72	0.6692043484537321
316	72	0.8471500531256271
317	72	0.9910490308583639
318	72	0.991905440492018
319	72	0.849968909977856
320	72	0.9753130918865691
321	72	0.8930590149007459
322	72	0.6865512043517861
323	72	0.977979961128564
324	72	0.8167436685812
325	72	0.874280027245448
326	72	0.8204854398058579
327	72	0.9964107008882791
328	72	0.974973955384453
329	72	0.8794524968239901
330	72	0.8991334446214859
331	72	0.8804179177545219
332	72	0.976180057743821
333	72	0.8750701031951229
334	72	0.852009018010302
335	72	0.7461896856125891
336	72	1.0
337	72	0.8841212934515992
338	72	0.827122011121203
339	72	0.842684238397629
340	72	0.883277647319297
341	72	0.8765463796121691
342	72	0.998070438813707
343	72	0.8069679876106078
344	72	0.840089521369379
345	72	0.9983153943641729
346	72	0.968394466753847
347	72	0.970312998288022
348	72	0.892719434009433
349	72	0.82517451061629
350	72	0.9708823973713591
351	72	0.9644419086286791
352	72	0.964067536498891
353	72	0.8524198131323171
354	72	0.8733012252179561
355	72	0.871587456329365
